id_nota,nota,fecha_registro,id_postulante,id_docente,id_materia,id_examen
498,71.00,"2024-09-20 10:00:00",82,21,2,3
499,68.00,"2024-09-20 10:00:00",82,21,3,1
500,73.00,"2024-09-20 10:00:00",82,21,3,2
501,68.00,"2024-09-20 10:00:00",82,21,3,3
502,75.00,"2024-09-20 10:00:00",82,27,4,1
503,70.00,"2024-09-20 10:00:00",82,27,4,2
504,75.00,"2024-09-20 10:00:00",82,27,4,3
505,67.00,"2024-09-20 10:00:00",83,21,1,1
506,72.00,"2024-09-20 10:00:00",83,21,1,2
507,67.00,"2024-09-20 10:00:00",83,21,1,3
508,74.00,"2024-09-20 10:00:00",83,21,2,1
509,69.00,"2024-09-20 10:00:00",83,21,2,2
510,74.00,"2024-09-20 10:00:00",83,21,2,3
511,71.00,"2024-09-20 10:00:00",83,21,3,1
512,76.00,"2024-09-20 10:00:00",83,21,3,2
513,81.00,"2024-09-20 10:00:00",83,21,3,3
514,78.00,"2024-09-20 10:00:00",83,27,4,1
515,83.00,"2024-09-20 10:00:00",83,27,4,2
516,88.00,"2024-09-20 10:00:00",83,27,4,3
517,70.00,"2024-09-20 10:00:00",84,21,1,1
518,75.00,"2024-09-20 10:00:00",84,21,1,2
519,80.00,"2024-09-20 10:00:00",84,21,1,3
520,77.00,"2024-09-20 10:00:00",84,21,2,1
521,82.00,"2024-09-20 10:00:00",84,21,2,2
522,87.00,"2024-09-20 10:00:00",84,21,2,3
523,84.00,"2024-09-20 10:00:00",84,21,3,1
524,89.00,"2024-09-20 10:00:00",84,21,3,2
525,94.00,"2024-09-20 10:00:00",84,21,3,3
526,91.00,"2024-09-20 10:00:00",84,27,4,1
527,66.00,"2024-09-20 10:00:00",84,27,4,2
528,71.00,"2024-09-20 10:00:00",84,27,4,3
529,79.00,"2024-09-20 10:00:00",85,21,1,1
530,84.00,"2024-09-20 10:00:00",85,21,1,2
531,89.00,"2024-09-20 10:00:00",85,21,1,3
532,44.00,"2024-09-20 10:00:00",85,21,2,1
533,49.00,"2024-09-20 10:00:00",85,21,2,2
534,54.00,"2024-09-20 10:00:00",85,21,2,3
535,64.00,"2024-09-20 10:00:00",85,21,3,1
536,69.00,"2024-09-20 10:00:00",85,21,3,2
537,74.00,"2024-09-20 10:00:00",85,21,3,3
538,71.00,"2024-09-20 10:00:00",85,27,4,1
539,76.00,"2024-09-20 10:00:00",85,27,4,2
540,81.00,"2024-09-20 10:00:00",85,27,4,3
541,63.00,"2024-09-20 10:00:00",86,21,1,1
542,68.00,"2024-09-20 10:00:00",86,21,1,2
543,73.00,"2024-09-20 10:00:00",86,21,1,3
544,70.00,"2024-09-20 10:00:00",86,21,2,1
545,75.00,"2024-09-20 10:00:00",86,21,2,2
546,80.00,"2024-09-20 10:00:00",86,21,2,3
547,46.00,"2024-09-20 10:00:00",86,21,3,1
548,51.00,"2024-09-20 10:00:00",86,21,3,2
549,38.00,"2024-09-20 10:00:00",86,21,3,3
550,84.00,"2024-09-20 10:00:00",86,27,4,1
551,89.00,"2024-09-20 10:00:00",86,27,4,2
552,65.00,"2024-09-20 10:00:00",86,27,4,3
553,76.00,"2024-09-20 10:00:00",87,21,1,1
554,81.00,"2024-09-20 10:00:00",87,21,1,2
555,86.00,"2024-09-20 10:00:00",87,21,1,3
556,83.00,"2024-09-20 10:00:00",87,21,2,1
557,88.00,"2024-09-20 10:00:00",87,21,2,2
558,64.00,"2024-09-20 10:00:00",87,21,2,3
559,90.00,"2024-09-20 10:00:00",87,21,3,1
560,66.00,"2024-09-20 10:00:00",87,21,3,2
561,71.00,"2024-09-20 10:00:00",87,21,3,3
562,48.00,"2024-09-20 10:00:00",87,27,4,1
563,53.00,"2024-09-20 10:00:00",87,27,4,2
564,40.00,"2024-09-20 10:00:00",87,27,4,3
565,40.00,"2024-09-20 10:00:00",88,21,1,1
566,45.00,"2024-09-20 10:00:00",88,21,1,2
567,50.00,"2024-09-20 10:00:00",88,21,1,3
568,67.00,"2024-09-20 10:00:00",88,21,2,1
569,72.00,"2024-09-20 10:00:00",88,21,2,2
570,77.00,"2024-09-20 10:00:00",88,21,2,3
571,74.00,"2024-09-20 10:00:00",88,21,3,1
572,79.00,"2024-09-20 10:00:00",88,21,3,2
573,84.00,"2024-09-20 10:00:00",88,21,3,3
574,81.00,"2024-09-20 10:00:00",88,27,4,1
575,86.00,"2024-09-20 10:00:00",88,27,4,2
576,62.00,"2024-09-20 10:00:00",88,27,4,3
577,73.00,"2024-09-20 10:00:00",89,21,1,1
578,78.00,"2024-09-20 10:00:00",89,21,1,2
579,83.00,"2024-09-20 10:00:00",89,21,1,3
580,42.00,"2024-09-20 10:00:00",89,21,2,1
581,47.00,"2024-09-20 10:00:00",89,21,2,2
582,52.00,"2024-09-20 10:00:00",89,21,2,3
583,87.00,"2024-09-20 10:00:00",89,21,3,1
584,63.00,"2024-09-20 10:00:00",89,21,3,2
585,68.00,"2024-09-20 10:00:00",89,21,3,3
586,65.00,"2024-09-20 10:00:00",89,27,4,1
587,70.00,"2024-09-20 10:00:00",89,27,4,2
588,62.00,"2024-09-20 10:00:00",89,27,4,3
589,88.00,"2024-09-20 10:00:00",90,21,1,1
590,93.00,"2024-09-20 10:00:00",90,21,1,2
591,68.00,"2024-09-20 10:00:00",90,21,1,3
592,95.00,"2024-09-20 10:00:00",90,21,2,1
593,70.00,"2024-09-20 10:00:00",90,21,2,2
594,75.00,"2024-09-20 10:00:00",90,21,2,3
595,72.00,"2024-09-20 10:00:00",90,21,3,1
596,67.00,"2024-09-20 10:00:00",90,21,3,2
597,72.00,"2024-09-20 10:00:00",90,21,3,3
598,69.00,"2024-09-20 10:00:00",90,27,4,1
599,74.00,"2024-09-20 10:00:00",90,27,4,2
600,79.00,"2024-09-20 10:00:00",90,27,4,3
601,71.00,"2024-09-20 10:00:00",91,21,1,1
602,66.00,"2024-09-20 10:00:00",91,21,1,2
603,71.00,"2024-09-20 10:00:00",91,21,1,3
604,68.00,"2024-09-20 10:00:00",91,21,2,1
605,73.00,"2024-09-20 10:00:00",91,21,2,2
606,78.00,"2024-09-20 10:00:00",91,21,2,3
607,75.00,"2024-09-20 10:00:00",91,21,3,1
608,80.00,"2024-09-20 10:00:00",91,21,3,2
609,85.00,"2024-09-20 10:00:00",91,21,3,3
610,82.00,"2024-09-20 10:00:00",91,27,4,1
611,87.00,"2024-09-20 10:00:00",91,27,4,2
612,92.00,"2024-09-20 10:00:00",91,27,4,3
613,74.00,"2024-09-20 10:00:00",92,21,1,1
614,79.00,"2024-09-20 10:00:00",92,21,1,2
615,84.00,"2024-09-20 10:00:00",92,21,1,3
616,81.00,"2024-09-20 10:00:00",92,21,2,1
617,86.00,"2024-09-20 10:00:00",92,21,2,2
618,91.00,"2024-09-20 10:00:00",92,21,2,3
619,88.00,"2024-09-20 10:00:00",92,21,3,1
620,93.00,"2024-09-20 10:00:00",92,21,3,2
621,68.00,"2024-09-20 10:00:00",92,21,3,3
622,95.00,"2024-09-20 10:00:00",92,27,4,1
623,70.00,"2024-09-20 10:00:00",92,27,4,2
624,75.00,"2024-09-20 10:00:00",92,27,4,3
625,83.00,"2024-09-20 10:00:00",93,21,1,1
626,88.00,"2024-09-20 10:00:00",93,21,1,2
627,64.00,"2024-09-20 10:00:00",93,21,1,3
628,48.00,"2024-09-20 10:00:00",93,21,2,1
629,53.00,"2024-09-20 10:00:00",93,21,2,2
630,40.00,"2024-09-20 10:00:00",93,21,2,3
631,68.00,"2024-09-20 10:00:00",93,21,3,1
632,73.00,"2024-09-20 10:00:00",93,21,3,2
633,78.00,"2024-09-20 10:00:00",93,21,3,3
634,75.00,"2024-09-20 10:00:00",93,27,4,1
635,80.00,"2024-09-20 10:00:00",93,27,4,2
636,85.00,"2024-09-20 10:00:00",93,27,4,3
637,67.00,"2024-09-20 10:00:00",94,21,1,1
638,72.00,"2024-09-20 10:00:00",94,21,1,2
639,77.00,"2024-09-20 10:00:00",94,21,1,3
640,74.00,"2024-09-20 10:00:00",94,21,2,1
641,79.00,"2024-09-20 10:00:00",94,21,2,2
642,84.00,"2024-09-20 10:00:00",94,21,2,3
643,50.00,"2024-09-20 10:00:00",94,21,3,1
644,55.00,"2024-09-20 10:00:00",94,21,3,2
645,42.00,"2024-09-20 10:00:00",94,21,3,3
646,88.00,"2024-09-20 10:00:00",94,27,4,1
647,64.00,"2024-09-20 10:00:00",94,27,4,2
648,69.00,"2024-09-20 10:00:00",94,27,4,3
649,80.00,"2024-09-20 10:00:00",95,21,1,1
650,85.00,"2024-09-20 10:00:00",95,21,1,2
651,90.00,"2024-09-20 10:00:00",95,21,1,3
652,87.00,"2024-09-20 10:00:00",95,21,2,1
653,63.00,"2024-09-20 10:00:00",95,21,2,2
654,68.00,"2024-09-20 10:00:00",95,21,2,3
655,65.00,"2024-09-20 10:00:00",95,21,3,1
656,70.00,"2024-09-20 10:00:00",95,21,3,2
657,75.00,"2024-09-20 10:00:00",95,21,3,3
658,52.00,"2024-09-20 10:00:00",95,27,4,1
659,39.00,"2024-09-20 10:00:00",95,27,4,2
660,44.00,"2024-09-20 10:00:00",95,27,4,3
661,44.00,"2024-09-20 10:00:00",96,21,1,1
662,49.00,"2024-09-20 10:00:00",96,21,1,2
663,54.00,"2024-09-20 10:00:00",96,21,1,3
664,71.00,"2024-09-20 10:00:00",96,21,2,1
665,76.00,"2024-09-20 10:00:00",96,21,2,2
666,81.00,"2024-09-20 10:00:00",96,21,2,3
667,78.00,"2024-09-20 10:00:00",96,21,3,1
668,83.00,"2024-09-20 10:00:00",96,21,3,2
669,88.00,"2024-09-20 10:00:00",96,21,3,3
670,85.00,"2024-09-20 10:00:00",96,27,4,1
671,90.00,"2024-09-20 10:00:00",96,27,4,2
672,66.00,"2024-09-20 10:00:00",96,27,4,3
673,77.00,"2024-09-20 10:00:00",97,21,1,1
674,82.00,"2024-09-20 10:00:00",97,21,1,2
675,87.00,"2024-09-20 10:00:00",97,21,1,3
676,46.00,"2024-09-20 10:00:00",97,21,2,1
677,51.00,"2024-09-20 10:00:00",97,21,2,2
678,38.00,"2024-09-20 10:00:00",97,21,2,3
679,62.00,"2024-09-20 10:00:00",97,21,3,1
680,67.00,"2024-09-20 10:00:00",97,21,3,2
681,72.00,"2024-09-20 10:00:00",97,21,3,3
682,69.00,"2024-09-20 10:00:00",97,27,4,1
683,74.00,"2024-09-20 10:00:00",97,27,4,2
684,66.00,"2024-09-20 10:00:00",97,27,4,3
685,92.00,"2024-09-20 10:00:00",98,21,1,1
686,67.00,"2024-09-20 10:00:00",98,21,1,2
687,72.00,"2024-09-20 10:00:00",98,21,1,3
688,69.00,"2024-09-20 10:00:00",98,21,2,1
689,74.00,"2024-09-20 10:00:00",98,21,2,2
690,69.00,"2024-09-20 10:00:00",98,21,2,3
691,66.00,"2024-09-20 10:00:00",98,21,3,1
692,71.00,"2024-09-20 10:00:00",98,21,3,2
693,76.00,"2024-09-20 10:00:00",98,21,3,3
694,73.00,"2024-09-20 10:00:00",98,27,4,1
695,78.00,"2024-09-20 10:00:00",98,27,4,2
696,83.00,"2024-09-20 10:00:00",98,27,4,3
697,75.00,"2024-09-20 10:00:00",99,21,1,1
698,70.00,"2024-09-20 10:00:00",99,21,1,2
699,75.00,"2024-09-20 10:00:00",99,21,1,3
700,72.00,"2024-09-20 10:00:00",99,21,2,1
701,77.00,"2024-09-20 10:00:00",99,21,2,2
702,82.00,"2024-09-20 10:00:00",99,21,2,3
703,79.00,"2024-09-20 10:00:00",99,21,3,1
704,84.00,"2024-09-20 10:00:00",99,21,3,2
705,89.00,"2024-09-20 10:00:00",99,21,3,3
706,86.00,"2024-09-20 10:00:00",99,27,4,1
707,91.00,"2024-09-20 10:00:00",99,27,4,2
708,66.00,"2024-09-20 10:00:00",99,27,4,3
709,78.00,"2024-09-20 10:00:00",100,21,1,1
710,83.00,"2024-09-20 10:00:00",100,21,1,2
711,88.00,"2024-09-20 10:00:00",100,21,1,3
712,85.00,"2024-09-20 10:00:00",100,21,2,1
713,90.00,"2024-09-20 10:00:00",100,21,2,2
714,95.00,"2024-09-20 10:00:00",100,21,2,3
715,92.00,"2024-09-20 10:00:00",100,21,3,1
716,67.00,"2024-09-20 10:00:00",100,21,3,2
717,72.00,"2024-09-20 10:00:00",100,21,3,3
718,69.00,"2024-09-20 10:00:00",100,27,4,1
719,74.00,"2024-09-20 10:00:00",100,27,4,2
720,79.00,"2024-09-20 10:00:00",100,27,4,3
721,87.00,"2024-09-20 10:00:00",101,22,1,1
722,63.00,"2024-09-20 10:00:00",101,22,1,2
723,68.00,"2024-09-20 10:00:00",101,22,1,3
724,52.00,"2024-09-20 10:00:00",101,22,2,1
725,39.00,"2024-09-20 10:00:00",101,22,2,2
726,44.00,"2024-09-20 10:00:00",101,22,2,3
727,72.00,"2024-09-20 10:00:00",101,22,3,1
728,77.00,"2024-09-20 10:00:00",101,22,3,2
729,82.00,"2024-09-20 10:00:00",101,22,3,3
730,79.00,"2024-09-20 10:00:00",101,34,4,1
731,84.00,"2024-09-20 10:00:00",101,34,4,2
732,89.00,"2024-09-20 10:00:00",101,34,4,3
733,71.00,"2024-09-20 10:00:00",102,22,1,1
734,76.00,"2024-09-20 10:00:00",102,22,1,2
735,81.00,"2024-09-20 10:00:00",102,22,1,3
736,78.00,"2024-09-20 10:00:00",102,22,2,1
737,83.00,"2024-09-20 10:00:00",102,22,2,2
738,88.00,"2024-09-20 10:00:00",102,22,2,3
739,54.00,"2024-09-20 10:00:00",102,22,3,1
740,41.00,"2024-09-20 10:00:00",102,22,3,2
741,46.00,"2024-09-20 10:00:00",102,22,3,3
742,63.00,"2024-09-20 10:00:00",102,34,4,1
743,68.00,"2024-09-20 10:00:00",102,34,4,2
744,73.00,"2024-09-20 10:00:00",102,34,4,3
745,84.00,"2024-09-20 10:00:00",103,22,1,1
746,89.00,"2024-09-20 10:00:00",103,22,1,2
747,65.00,"2024-09-20 10:00:00",103,22,1,3
748,62.00,"2024-09-20 10:00:00",103,22,2,1
749,67.00,"2024-09-20 10:00:00",103,22,2,2
750,72.00,"2024-09-20 10:00:00",103,22,2,3
751,69.00,"2024-09-20 10:00:00",103,22,3,1
752,74.00,"2024-09-20 10:00:00",103,22,3,2
753,79.00,"2024-09-20 10:00:00",103,22,3,3
754,38.00,"2024-09-20 10:00:00",103,34,4,1
755,43.00,"2024-09-20 10:00:00",103,34,4,2
756,48.00,"2024-09-20 10:00:00",103,34,4,3
757,48.00,"2024-09-20 10:00:00",104,22,1,1
758,53.00,"2024-09-20 10:00:00",104,22,1,2
759,40.00,"2024-09-20 10:00:00",104,22,1,3
760,75.00,"2024-09-20 10:00:00",104,22,2,1
761,80.00,"2024-09-20 10:00:00",104,22,2,2
762,85.00,"2024-09-20 10:00:00",104,22,2,3
763,82.00,"2024-09-20 10:00:00",104,22,3,1
764,87.00,"2024-09-20 10:00:00",104,22,3,2
765,63.00,"2024-09-20 10:00:00",104,22,3,3
766,89.00,"2024-09-20 10:00:00",104,34,4,1
767,65.00,"2024-09-20 10:00:00",104,34,4,2
768,70.00,"2024-09-20 10:00:00",104,34,4,3
769,81.00,"2024-09-20 10:00:00",105,22,1,1
770,86.00,"2024-09-20 10:00:00",105,22,1,2
771,62.00,"2024-09-20 10:00:00",105,22,1,3
772,50.00,"2024-09-20 10:00:00",105,22,2,1
773,55.00,"2024-09-20 10:00:00",105,22,2,2
774,42.00,"2024-09-20 10:00:00",105,22,2,3
775,66.00,"2024-09-20 10:00:00",105,22,3,1
776,71.00,"2024-09-20 10:00:00",105,22,3,2
777,63.00,"2024-09-20 10:00:00",105,22,3,3
778,73.00,"2024-09-20 10:00:00",105,34,4,1
779,65.00,"2024-09-20 10:00:00",105,34,4,2
780,70.00,"2024-09-20 10:00:00",105,34,4,3
781,66.00,"2024-09-20 10:00:00",106,22,1,1
782,71.00,"2024-09-20 10:00:00",106,22,1,2
783,66.00,"2024-09-20 10:00:00",106,22,1,3
784,73.00,"2024-09-20 10:00:00",106,22,2,1
785,68.00,"2024-09-20 10:00:00",106,22,2,2
786,73.00,"2024-09-20 10:00:00",106,22,2,3
787,70.00,"2024-09-20 10:00:00",106,22,3,1
788,75.00,"2024-09-20 10:00:00",106,22,3,2
789,80.00,"2024-09-20 10:00:00",106,22,3,3
790,77.00,"2024-09-20 10:00:00",106,34,4,1
791,82.00,"2024-09-20 10:00:00",106,34,4,2
792,87.00,"2024-09-20 10:00:00",106,34,4,3
793,69.00,"2024-09-20 10:00:00",107,22,1,1
794,74.00,"2024-09-20 10:00:00",107,22,1,2
795,79.00,"2024-09-20 10:00:00",107,22,1,3
796,76.00,"2024-09-20 10:00:00",107,22,2,1
797,81.00,"2024-09-20 10:00:00",107,22,2,2
798,86.00,"2024-09-20 10:00:00",107,22,2,3
799,83.00,"2024-09-20 10:00:00",107,22,3,1
800,88.00,"2024-09-20 10:00:00",107,22,3,2
801,93.00,"2024-09-20 10:00:00",107,22,3,3
802,90.00,"2024-09-20 10:00:00",107,34,4,1
803,95.00,"2024-09-20 10:00:00",107,34,4,2
804,70.00,"2024-09-20 10:00:00",107,34,4,3
805,82.00,"2024-09-20 10:00:00",108,22,1,1
806,87.00,"2024-09-20 10:00:00",108,22,1,2
807,92.00,"2024-09-20 10:00:00",108,22,1,3
808,89.00,"2024-09-20 10:00:00",108,22,2,1
809,94.00,"2024-09-20 10:00:00",108,22,2,2
810,69.00,"2024-09-20 10:00:00",108,22,2,3
811,66.00,"2024-09-20 10:00:00",108,22,3,1
812,71.00,"2024-09-20 10:00:00",108,22,3,2
813,76.00,"2024-09-20 10:00:00",108,22,3,3
814,73.00,"2024-09-20 10:00:00",108,34,4,1
815,78.00,"2024-09-20 10:00:00",108,34,4,2
816,83.00,"2024-09-20 10:00:00",108,34,4,3
817,95.00,"2024-09-20 10:00:00",109,22,1,1
818,70.00,"2024-09-20 10:00:00",109,22,1,2
819,75.00,"2024-09-20 10:00:00",109,22,1,3
820,72.00,"2024-09-20 10:00:00",109,22,2,1
821,77.00,"2024-09-20 10:00:00",109,22,2,2
822,82.00,"2024-09-20 10:00:00",109,22,2,3
823,79.00,"2024-09-20 10:00:00",109,22,3,1
824,84.00,"2024-09-20 10:00:00",109,22,3,2
825,89.00,"2024-09-20 10:00:00",109,22,3,3
826,86.00,"2024-09-20 10:00:00",109,34,4,1
827,91.00,"2024-09-20 10:00:00",109,34,4,2
828,66.00,"2024-09-20 10:00:00",109,34,4,3
829,75.00,"2024-09-20 10:00:00",110,22,1,1
830,80.00,"2024-09-20 10:00:00",110,22,1,2
831,85.00,"2024-09-20 10:00:00",110,22,1,3
832,82.00,"2024-09-20 10:00:00",110,22,2,1
833,87.00,"2024-09-20 10:00:00",110,22,2,2
834,63.00,"2024-09-20 10:00:00",110,22,2,3
835,40.00,"2024-09-20 10:00:00",110,22,3,1
836,45.00,"2024-09-20 10:00:00",110,22,3,2
837,50.00,"2024-09-20 10:00:00",110,22,3,3
838,67.00,"2024-09-20 10:00:00",110,34,4,1
839,72.00,"2024-09-20 10:00:00",110,34,4,2
840,77.00,"2024-09-20 10:00:00",110,34,4,3
841,88.00,"2024-09-20 10:00:00",111,22,1,1
842,64.00,"2024-09-20 10:00:00",111,22,1,2
843,69.00,"2024-09-20 10:00:00",111,22,1,3
844,66.00,"2024-09-20 10:00:00",111,22,2,1
845,71.00,"2024-09-20 10:00:00",111,22,2,2
846,76.00,"2024-09-20 10:00:00",111,22,2,3
847,73.00,"2024-09-20 10:00:00",111,22,3,1
848,78.00,"2024-09-20 10:00:00",111,22,3,2
849,83.00,"2024-09-20 10:00:00",111,22,3,3
850,42.00,"2024-09-20 10:00:00",111,34,4,1
851,47.00,"2024-09-20 10:00:00",111,34,4,2
852,52.00,"2024-09-20 10:00:00",111,34,4,3
853,52.00,"2024-09-20 10:00:00",112,22,1,1
854,39.00,"2024-09-20 10:00:00",112,22,1,2
855,44.00,"2024-09-20 10:00:00",112,22,1,3
856,79.00,"2024-09-20 10:00:00",112,22,2,1
857,84.00,"2024-09-20 10:00:00",112,22,2,2
858,89.00,"2024-09-20 10:00:00",112,22,2,3
859,86.00,"2024-09-20 10:00:00",112,22,3,1
860,62.00,"2024-09-20 10:00:00",112,22,3,2
861,67.00,"2024-09-20 10:00:00",112,22,3,3
862,64.00,"2024-09-20 10:00:00",112,34,4,1
863,69.00,"2024-09-20 10:00:00",112,34,4,2
864,74.00,"2024-09-20 10:00:00",112,34,4,3
865,85.00,"2024-09-20 10:00:00",113,22,1,1
866,90.00,"2024-09-20 10:00:00",113,22,1,2
867,66.00,"2024-09-20 10:00:00",113,22,1,3
868,54.00,"2024-09-20 10:00:00",113,22,2,1
869,41.00,"2024-09-20 10:00:00",113,22,2,2
870,46.00,"2024-09-20 10:00:00",113,22,2,3
871,70.00,"2024-09-20 10:00:00",113,22,3,1
872,62.00,"2024-09-20 10:00:00",113,22,3,2
873,67.00,"2024-09-20 10:00:00",113,22,3,3
874,64.00,"2024-09-20 10:00:00",113,34,4,1
875,69.00,"2024-09-20 10:00:00",113,34,4,2
876,74.00,"2024-09-20 10:00:00",113,34,4,3
877,70.00,"2024-09-20 10:00:00",114,22,1,1
878,75.00,"2024-09-20 10:00:00",114,22,1,2
879,70.00,"2024-09-20 10:00:00",114,22,1,3
880,67.00,"2024-09-20 10:00:00",114,22,2,1
881,72.00,"2024-09-20 10:00:00",114,22,2,2
882,77.00,"2024-09-20 10:00:00",114,22,2,3
883,74.00,"2024-09-20 10:00:00",114,22,3,1
884,79.00,"2024-09-20 10:00:00",114,22,3,2
885,84.00,"2024-09-20 10:00:00",114,22,3,3
886,81.00,"2024-09-20 10:00:00",114,34,4,1
887,86.00,"2024-09-20 10:00:00",114,34,4,2
888,91.00,"2024-09-20 10:00:00",114,34,4,3
889,73.00,"2024-09-20 10:00:00",115,22,1,1
890,78.00,"2024-09-20 10:00:00",115,22,1,2
891,83.00,"2024-09-20 10:00:00",115,22,1,3
892,80.00,"2024-09-20 10:00:00",115,22,2,1
893,85.00,"2024-09-20 10:00:00",115,22,2,2
894,90.00,"2024-09-20 10:00:00",115,22,2,3
895,87.00,"2024-09-20 10:00:00",115,22,3,1
896,92.00,"2024-09-20 10:00:00",115,22,3,2
897,67.00,"2024-09-20 10:00:00",115,22,3,3
898,94.00,"2024-09-20 10:00:00",115,34,4,1
899,69.00,"2024-09-20 10:00:00",115,34,4,2
900,74.00,"2024-09-20 10:00:00",115,34,4,3
901,86.00,"2024-09-20 10:00:00",116,22,1,1
902,91.00,"2024-09-20 10:00:00",116,22,1,2
903,66.00,"2024-09-20 10:00:00",116,22,1,3
904,93.00,"2024-09-20 10:00:00",116,22,2,1
905,68.00,"2024-09-20 10:00:00",116,22,2,2
906,73.00,"2024-09-20 10:00:00",116,22,2,3
907,70.00,"2024-09-20 10:00:00",116,22,3,1
908,75.00,"2024-09-20 10:00:00",116,22,3,2
909,80.00,"2024-09-20 10:00:00",116,22,3,3
910,77.00,"2024-09-20 10:00:00",116,34,4,1
911,82.00,"2024-09-20 10:00:00",116,34,4,2
912,87.00,"2024-09-20 10:00:00",116,34,4,3
913,69.00,"2024-09-20 10:00:00",117,22,1,1
914,74.00,"2024-09-20 10:00:00",117,22,1,2
915,79.00,"2024-09-20 10:00:00",117,22,1,3
916,76.00,"2024-09-20 10:00:00",117,22,2,1
917,81.00,"2024-09-20 10:00:00",117,22,2,2
918,86.00,"2024-09-20 10:00:00",117,22,2,3
919,83.00,"2024-09-20 10:00:00",117,22,3,1
920,88.00,"2024-09-20 10:00:00",117,22,3,2
921,93.00,"2024-09-20 10:00:00",117,22,3,3
922,90.00,"2024-09-20 10:00:00",117,34,4,1
923,95.00,"2024-09-20 10:00:00",117,34,4,2
924,70.00,"2024-09-20 10:00:00",117,34,4,3
925,79.00,"2024-09-20 10:00:00",118,22,1,1
926,84.00,"2024-09-20 10:00:00",118,22,1,2
927,89.00,"2024-09-20 10:00:00",118,22,1,3
928,86.00,"2024-09-20 10:00:00",118,22,2,1
929,62.00,"2024-09-20 10:00:00",118,22,2,2
930,67.00,"2024-09-20 10:00:00",118,22,2,3
931,44.00,"2024-09-20 10:00:00",118,22,3,1
932,49.00,"2024-09-20 10:00:00",118,22,3,2
933,54.00,"2024-09-20 10:00:00",118,22,3,3
934,71.00,"2024-09-20 10:00:00",118,34,4,1
935,76.00,"2024-09-20 10:00:00",118,34,4,2
936,81.00,"2024-09-20 10:00:00",118,34,4,3
937,63.00,"2024-09-20 10:00:00",119,22,1,1
938,68.00,"2024-09-20 10:00:00",119,22,1,2
939,73.00,"2024-09-20 10:00:00",119,22,1,3
940,70.00,"2024-09-20 10:00:00",119,22,2,1
941,75.00,"2024-09-20 10:00:00",119,22,2,2
942,80.00,"2024-09-20 10:00:00",119,22,2,3
943,77.00,"2024-09-20 10:00:00",119,22,3,1
944,82.00,"2024-09-20 10:00:00",119,22,3,2
945,87.00,"2024-09-20 10:00:00",119,22,3,3
946,46.00,"2024-09-20 10:00:00",119,34,4,1
947,51.00,"2024-09-20 10:00:00",119,34,4,2
948,38.00,"2024-09-20 10:00:00",119,34,4,3
949,38.00,"2024-09-20 10:00:00",120,22,1,1
950,43.00,"2024-09-20 10:00:00",120,22,1,2
951,48.00,"2024-09-20 10:00:00",120,22,1,3
952,83.00,"2024-09-20 10:00:00",120,22,2,1
953,88.00,"2024-09-20 10:00:00",120,22,2,2
954,64.00,"2024-09-20 10:00:00",120,22,2,3
955,90.00,"2024-09-20 10:00:00",120,22,3,1
956,66.00,"2024-09-20 10:00:00",120,22,3,2
957,71.00,"2024-09-20 10:00:00",120,22,3,3
958,68.00,"2024-09-20 10:00:00",120,34,4,1
959,73.00,"2024-09-20 10:00:00",120,34,4,2
960,65.00,"2024-09-20 10:00:00",120,34,4,3
961,89.00,"2024-09-20 10:00:00",121,22,1,1
962,65.00,"2024-09-20 10:00:00",121,22,1,2
963,70.00,"2024-09-20 10:00:00",121,22,1,3
964,40.00,"2024-09-20 10:00:00",121,22,2,1
965,45.00,"2024-09-20 10:00:00",121,22,2,2
966,40.00,"2024-09-20 10:00:00",121,22,2,3
967,74.00,"2024-09-20 10:00:00",121,22,3,1
968,66.00,"2024-09-20 10:00:00",121,22,3,2
969,71.00,"2024-09-20 10:00:00",121,22,3,3
970,68.00,"2024-09-20 10:00:00",121,34,4,1
971,73.00,"2024-09-20 10:00:00",121,34,4,2
972,78.00,"2024-09-20 10:00:00",121,34,4,3
973,74.00,"2024-09-20 10:00:00",122,22,1,1
974,69.00,"2024-09-20 10:00:00",122,22,1,2
975,74.00,"2024-09-20 10:00:00",122,22,1,3
976,71.00,"2024-09-20 10:00:00",122,22,2,1
977,76.00,"2024-09-20 10:00:00",122,22,2,2
978,81.00,"2024-09-20 10:00:00",122,22,2,3
979,78.00,"2024-09-20 10:00:00",122,22,3,1
980,83.00,"2024-09-20 10:00:00",122,22,3,2
981,88.00,"2024-09-20 10:00:00",122,22,3,3
982,85.00,"2024-09-20 10:00:00",122,34,4,1
983,90.00,"2024-09-20 10:00:00",122,34,4,2
984,95.00,"2024-09-20 10:00:00",122,34,4,3
985,77.00,"2024-09-20 10:00:00",123,22,1,1
986,82.00,"2024-09-20 10:00:00",123,22,1,2
987,87.00,"2024-09-20 10:00:00",123,22,1,3
988,84.00,"2024-09-20 10:00:00",123,22,2,1
989,89.00,"2024-09-20 10:00:00",123,22,2,2
990,94.00,"2024-09-20 10:00:00",123,22,2,3
991,91.00,"2024-09-20 10:00:00",123,22,3,1
992,66.00,"2024-09-20 10:00:00",123,22,3,2
993,71.00,"2024-09-20 10:00:00",123,22,3,3
994,68.00,"2024-09-20 10:00:00",123,34,4,1
995,73.00,"2024-09-20 10:00:00",123,34,4,2
